article_id,pmid,title_en,title_ja,aggregated_decision,category_votes
1224,39882790,Associations of Traumatic Brain Injury and Mild Behavioral Impairment With Cognitive Function and Dementia,外傷性脳損傷および軽度行動障害と認知機能・認知症との関連性,2,1+0
1230,34370420,Living With Chronic HIV Disease in the Antiretroviral Era: The Impact of Neurocognitive Impairment on Everyday Life Functions,抗レトロウイルス療法時代における慢性HIV疾患との共生：神経認知障害が日常生活機能に与える影響,2,1+0
1232,32159519,Efficacy of a Web App for Cognitive Training (MeMo) Regarding Cognitive and Behavioral Performance in People With Neurocognitive Disorders: Randomized Controlled Trial,神経認知障害患者における認知・行動パフォーマンスに対する認知トレーニング用ウェブアプリ（MeMo）の有効性：無作為化比較試験,2,1+1
1238,30056433,Dopaminergic Effect on Non-Motor Symptoms in Late Stage Parkinson's Disease,末期パーキンソン病における非運動症状へのドーパミン作動性効果,2,1+1
1241,31156171,Does Personality Predict Behavioral and Psychological Symptoms of Dementia? Results from PACO Prospective Study,人格特性は認知症の行動・心理症状を予測するか？ PACO前向き研究の結果,2,0+1
1242,32391573,Neuropsychiatric symptoms as a distinguishing factor between memory diagnoses,記憶障害の鑑別因子としての神経精神症状,1,1+0
1244,26824746,The Behavioral and Cognitive Executive Disorders of Stroke: The GREFEX Study,脳卒中における行動・認知実行機能障害：GREFEX研究,2,1+1
1250,41008319,Neuropsychiatric Symptoms in Cerebral Amyloid Angiopathy: A Significant but Overlooked Association,脳アミロイド血管症における神経精神症状：重要でありながら見過ごされている関連性,2,1+0
1251,30910421,The Roles of Apathy and Depression in Predicting Alzheimer Disease: A Longitudinal Analysis in Older Adults With Mild Cognitive Impairment,アルツハイマー病予測における無関心と抑うつの役割：軽度認知障害高齢者を対象とした縦断的分析,2,1+1
1254,31656211,Neuropsychiatric symptoms and activities of daily living in Alzheimer's disease: ALSOVA 5-year follow-up study,アルツハイマー病における神経精神症状と日常生活動作：ALSOVA 5年間追跡調査,2,1+1
1257,30718064,The Influence of Stroke Location on Cognitive and Mood Impairment. A Voxel-Based Lesion-Symptom Mapping Study,脳卒中部位が認知機能および気分障害に及ぼす影響：ボクスルベース病変-症状マッピング研究,2,1+1
1261,32518146,Clinical and pathologic features of cognitive-predominant corticobasal degeneration,認知優位型皮質基底核変性症の臨床的・病理学的特徴,2,1+0
1264,33734344,Apathy in small vessel cerebrovascular disease is associated with deficits in effort-based decision making,小血管性脳血管疾患における無関心は、努力に基づく意思決定の障害と関連している,2,1+1
1267,40280825,Mapping of validated apathy scales onto the apathy diagnostic criteria for neurocognitive disorders,神経認知障害における無気力症診断基準への検証済み無気力尺度マッピング,2,1+0
1268,40086910,Correlation between changes in apathy and cognition in Alzheimer's disease associated apathy: Analysis of the Apathy in Dementia Methylphenidate Trial 2 (ADMET 2),アルツハイマー病に伴う無気力症における無気力と認知機能の変化の相関：認知症における無気力症メチルフェニデート試験 2（ADMET 2）の分析,2,1+1
1270,30178175,"Comparative cognitive and neuropsychiatric profiles between Parkinson's disease, multiple system atrophy and progressive supranuclear palsy",パーキンソン病、多系統萎縮症、進行性核上性麻痺の認知機能および神経精神症状プロファイルの比較,2,1+1
1271,31881520,Evolution of neuropsychological profile in motor subtypes of multiple system atrophy,多系統萎縮症の運動サブタイプにおける神経心理学的プロファイルの変遷,2,1+1
1272,28389975,Assessment of apathy minimising the effect of motor dysfunctions in Parkinson's disease: a validation study of the dimensional apathy scale,パーキンソン病における運動機能障害の影響を最小限に抑えた無気力評価：次元別無気力尺度の検証研究,2,1+0
1275,25753457,"Apathy and striatal dopamine transporter levels in de-novo, untreated Parkinson's disease patients",新規発症・未治療パーキンソン病患者における無関心と線条体ドーパミントランスポーター量,1,1+1
1276,26321021,Mild Cognitive Impairment in newly diagnosed Parkinson's disease: A longitudinal prospective study,新たに診断されたパーキンソン病における軽度認知障害：縦断的前向き研究,2,1+1
1277,24848193,Relationship between apathy and cognitive dysfunctions in de novo untreated Parkinson's disease: a prospective longitudinal study,新規発症未治療パーキンソン病における無関心と認知機能障害の関係：前向き縦断研究,2,1+1
1279,29682232,Neuropsychiatric symptoms in vascular dementia: Epidemiologic and clinical aspects,血管性認知症における神経精神症状：疫学的・臨床的側面,2,1+1
1284,39962563,Exploring apathy components and their relationship in cognitive decline: insights from a network cross-sectional study,無気力症候群の構成要素とその認知機能低下における関連性の探求：ネットワーク横断研究からの知見,2,1+1
1286,28578330,The Efficacy of High-Frequency Repetitive Transcranial Magnetic Stimulation for Improving Apathy in Chronic Stroke Patients,慢性脳卒中患者の無気力改善に対する高頻度反復経頭蓋磁気刺激の有効性,2,1+1
1291,33104038,Clinical Non-Motor Phenotyping of Black and Asian Minority Ethnic Compared to White Individuals with Parkinson's Disease Living in the United Kingdom,英国在住の白人パーキンソン病患者と比較した黒人およびアジア系少数民族の臨床的非運動症状表現型,2,1+1
1293,28898959,Cognitive Training Using a Novel Memory Game on an iPad in Patients with Amnestic Mild Cognitive Impairment (aMCI),健忘型軽度認知障害（aMCI）患者におけるiPad用新規記憶ゲームを用いた認知訓練,1,1+1
1294,33055142,Cognition and behaviour in frontotemporal dementia with and without amyotrophic lateral sclerosis,筋萎縮性側索硬化症を伴う／伴わない前頭側頭型認知症における認知機能と行動,2,1+1
1297,38780969,Greater Apathy Associated With Selective Serotonin Reuptake Inhibitor Use in Parkinson's Disease,パーキンソン病における選択的セロトニン再取り込み阻害薬の使用に伴う無気力の増大,2,1+1
1298,28914089,Art museum-based intervention to promote emotional well-being and improve quality of life in people with dementia: The ARTEMIS project,認知症患者の情緒的幸福感促進と生活の質向上を目的とした美術館ベース介入：ARTEMISプロジェクト,2,1+1
1301,30398087,Risk factors for social withdrawal in amyotrophic lateral sclerosis/motor neurone disease,筋萎縮性側索硬化症／運動ニューロン疾患における社会的引きこもりの危険因子,2,0+1
1303,31101555,Heterogeneity in progression of prodromal features in Parkinson's disease,パーキンソン病における前駆症状の進行における異質性,2,1+1
1304,40126083,Physical and Psychological Symptoms After Stroke: Longitudinal Symptom Prevalence and Network Analysis,脳卒中後の身体的・心理的症状：縦断的症状有病率とネットワーク解析,2,1+0
1305,27075452,[Methylphenidate in a patient with Alzheimer's disease : Increase in drive and cardiac performance],[アルツハイマー病患者におけるメチルフェニデート：意欲と心機能の向上],2,1+1
1307,34728587,Long-term neuropsychiatric symptoms in spontaneous intracerebral haemorrhage survivors,自然発生性脳内出血生存者における長期神経精神症状,2,1+0
1308,39324780,Depressive symptoms profile and dementia risk after spontaneous intracerebral haemorrhage,自然発生性脳内出血後の抑うつ症状プロファイルと認知症リスク,2,1+1
1309,40948447,Depressive Symptoms Profiles and Cognitive Outcomes After Stroke,脳卒中後の抑うつ症状プロファイルと認知機能アウトカム,2,1+0
