article_id,pmid,title_en,title_ja,username,decision,comment,flag_cause,flag_treatment,cat_physical,cat_brain,cat_psycho,cat_drug,direction_gpt,direction_gemini,condition_list_gpt,condition_list_gemini,year
753,27020694,"Comparison of QOL between patients with different degenerative dementias, focusing especially on positive and negative affect",特に陽性および陰性感情に焦点を当てた、異なる変性性認知症患者間のQOLの比較,kanemoto,2,"AD, DLB, FTDでのNPS比較",0,0,0,1,0,0,1,1,アルツハイマー型認知症; レビー小体型認知症; 前頭側頭型認知症,アルツハイマー病、レビー小体型認知症、前頭側頭型認知症,2016
753,27020694,"Comparison of QOL between patients with different degenerative dementias, focusing especially on positive and negative affect",特に陽性および陰性感情に焦点を当てた、異なる変性性認知症患者間のQOLの比較,katakeda,2,AD）、レビー小体型認知症（DLB）、前頭側頭型認知症（FTD）の連続外来患者279例、各器質ごとの有症率を比較できる,0,0,0,1,0,0,1,1,アルツハイマー型認知症; レビー小体型認知症; 前頭側頭型認知症,アルツハイマー病、レビー小体型認知症、前頭側頭型認知症,2016
754,25687929,Eating Alone as Social Disengagement is Strongly Associated With Depressive Symptoms in Japanese Community-Dwelling Older Adults,社会的離脱としての単独食事は、日本の地域在住高齢者における抑うつ症状と強い関連性がある,kanemoto,0,高齢者における単独での食事と抑うつ。,0,0,0,0,0,0,4,4,地域在住高齢者のうつ病・抑うつ症状,うつ病 / 社会的孤立,2015
754,25687929,Eating Alone as Social Disengagement is Strongly Associated With Depressive Symptoms in Japanese Community-Dwelling Older Adults,社会的離脱としての単独食事は、日本の地域在住高齢者における抑うつ症状と強い関連性がある,katakeda,2,個食→アパシー,0,0,0,0,1,0,4,4,地域在住高齢者のうつ病・抑うつ症状,うつ病 / 社会的孤立,2015
755,31619653,Influence of Ultra-High Hydrostatic Pressurizing Brown Rice on Cognitive Functions and Mental Health of Elderly Japanese Individuals: A 2-Year Randomized and Controlled Trial,超高圧水圧処理玄米が日本人高齢者の認知機能と精神的健康に及ぼす影響：2年間の無作為化比較試験,kanemoto,0,超高圧水圧処理玄米を食べるとアパシーが改善,0,1,0,0,0,0,1,1,高齢期（加齢関連認知機能低下リスク）,加齢,2019
755,31619653,Influence of Ultra-High Hydrostatic Pressurizing Brown Rice on Cognitive Functions and Mental Health of Elderly Japanese Individuals: A 2-Year Randomized and Controlled Trial,超高圧水圧処理玄米が日本人高齢者の認知機能と精神的健康に及ぼす影響：2年間の無作為化比較試験,katakeda,0,超高水圧加圧玄米（UHHPBR）52症例　検討内容がニッチすぎる,0,0,0,0,1,0,1,1,高齢期（加齢関連認知機能低下リスク）,加齢,2019
756,38239023,Relationship between mortality and vitality in patients with mild cognitive impairment/dementia: An 8-year retrospective study,軽度認知障害/認知症患者における死亡率と活力の関係：8年間の回顧的研究,kanemoto,2,MCI、認知症高齢者でのバイタリティインデックスでの活力低下の頻度がわかるか。,0,0,0,1,0,0,1,2,軽度認知障害; 認知症,軽度認知障害・認知症,2024
756,38239023,Relationship between mortality and vitality in patients with mild cognitive impairment/dementia: An 8-year retrospective study,軽度認知障害/認知症患者における死亡率と活力の関係：8年間の回顧的研究,katakeda,2,MCI　3731例,0,0,0,1,0,0,1,2,軽度認知障害; 認知症,軽度認知障害・認知症,2024
757,26268660,Use of anti-dementia drugs in home care and residential care and associations with neuropsychiatric symptoms: a cross-sectional study,在宅介護および施設介護における抗認知症薬の使用と神経精神症状との関連性：横断研究,kanemoto,1,抗認知症薬の使用とアパシーの関係。abstractだけだと、内服でアパシーを誘発しているのか、むしろ改善しているのかは不明のため、カテゴリは脳器質か薬剤か、治療法リストに使えそうかは本文確認必要,0,1,0,1,0,1,1,1,認知症; 在宅介護中の認知症; 施設入所中の認知症,認知症,2015
757,26268660,Use of anti-dementia drugs in home care and residential care and associations with neuropsychiatric symptoms: a cross-sectional study,在宅介護および施設介護における抗認知症薬の使用と神経精神症状との関連性：横断研究,katakeda,2,3731例　認知症患者の69%が抗認知症薬を使用　メマンチン　アセチルコリンエステラーぜ阻害薬,0,1,0,1,0,1,1,1,認知症; 在宅介護中の認知症; 施設入所中の認知症,認知症,2015
758,38036966,Long-term psychological outcomes following stroke: the OX-CHRONIC study,脳卒中後の長期心理的転帰：OX-CHRONIC研究,kanemoto,2,脳卒中後のアパシーの頻度は40.5%,0,0,0,1,0,0,1,1,脳卒中後遺症,脳卒中,2023
758,38036966,Long-term psychological outcomes following stroke: the OX-CHRONIC study,脳卒中後の長期心理的転帰：OX-CHRONIC研究,katakeda,2,N＝105名の長期脳卒中生存者の有症率が把握できる,0,0,0,1,0,0,1,1,脳卒中後遺症,脳卒中,2023
759,38505945,Psychometric properties of the Russian version of the Edinburgh cognitive and behavioral amyotrophic lateral sclerosis screen,ロシア語版エディンバラ認知・行動性筋萎縮性側索硬化症スクリーニングの心理測定特性,kanemoto,2,ALSで最も多い行動障害はアパシー,0,0,0,1,0,0,1,1,筋萎縮性側索硬化症,筋萎縮性側索硬化症,2024
759,38505945,Psychometric properties of the Russian version of the Edinburgh cognitive and behavioral amyotrophic lateral sclerosis screen,ロシア語版エディンバラ認知・行動性筋萎縮性側索硬化症スクリーニングの心理測定特性,katakeda,2,ALS患者56名　有症率を把握するにはよい,0,0,0,1,0,0,1,1,筋萎縮性側索硬化症,筋萎縮性側索硬化症,2024
760,36756689,Lower cognitive function attenuates the convergence between self-ratings and observer ratings of depressive symptoms in late-life cognitive impairment,認知機能低下は老年期認知障害における抑うつ症状の自己評価と観察者評価の収束を弱める,kanemoto,2,認知機能正常、MCI、ADを対象に、アパシーの自己評価と他者評価を比較,0,0,0,1,0,0,1,1,軽度認知障害; アルツハイマー型認知症; 高齢者うつ病,認知機能障害,2023
760,36756689,Lower cognitive function attenuates the convergence between self-ratings and observer ratings of depressive symptoms in late-life cognitive impairment,認知機能低下は老年期認知障害における抑うつ症状の自己評価と観察者評価の収束を弱める,katakeda,2,認知機能障害なし、軽度認知障害、アルツハイマー病の高齢者2533名を対象　有症率が比較できる,0,0,0,1,0,0,1,1,軽度認知障害; アルツハイマー型認知症; 高齢者うつ病,認知機能障害,2023
761,40219895,Depression in older adults,高齢者のうつ病,kanemoto,1,abstractだけだと判断できないが、高齢者うつ病での社会的孤立について論じているので、意欲低下にも言及しているかも。,0,0,0,0,1,0,1,1,高齢者うつ病,うつ病,2025
761,40219895,Depression in older adults,高齢者のうつ病,katakeda,1,レビュー　有用であると思うが、、,0,0,0,0,1,0,1,1,高齢者うつ病,うつ病,2025
762,34641989,Measuring neuropsychiatric symptoms in patients with early cognitive decline using speech analysis,音声分析を用いた早期認知機能低下患者の神経精神症状の評価,kanemoto,2,NCD患者でのアパシーの割合のデータが本文にありそう。,0,0,0,1,0,0,1,1,軽度神経認知障害; 早期認知機能低下を有する高齢者,軽度神経認知障害,2021
762,34641989,Measuring neuropsychiatric symptoms in patients with early cognitive decline using speech analysis,音声分析を用いた早期認知機能低下患者の神経精神症状の評価,katakeda,0,"音声分析にフォーカス
アパシー→音声",0,0,0,0,0,0,1,1,軽度神経認知障害; 早期認知機能低下を有する高齢者,軽度神経認知障害,2021
763,39812009,The effect of apathy on quality of life and caregiver burden in patients with dementia,認知症患者における無気力が生活の質と介護者負担に及ぼす影響,kanemoto,2,認知症88例でのアパシーを記録,0,0,0,1,0,0,1,2,認知症; アルツハイマー型認知症,認知症,2024
763,39812009,The effect of apathy on quality of life and caregiver burden in patients with dementia,認知症患者における無気力が生活の質と介護者負担に及ぼす影響,katakeda,0,イスタンブールの大学病院外来に通院する88名　　64.8%がアルツハイマー型認知症、53.4%（n=47）が軽度認知症　母数に対して症例が限定的,0,0,0,0,0,0,1,2,認知症; アルツハイマー型認知症,認知症,2024
764,26348433,Picturing the Experience of Living With Myotonic Dystrophy (DM1): A Qualitative Exploration Using Photovoice,筋強直性ジストロフィー（DM1）との生活体験の可視化：フォトボイスを用いた質的探求,kanemoto,1,筋ジストロフィー患者で従来アパシーとみなさらてきた症状は、日常活動の困難や喪失した機能や社会的機会への悲嘆と関連していて、本質的にはアパシーではない。対象は9例だが、アパシー的に見えるという点では、このフローチャートの意義に結構直接的なテーマ。,0,0,1,0,0,0,1,1,筋強直性ジストロフィー1型,筋強直性ジストロフィー,2015
764,26348433,Picturing the Experience of Living With Myotonic Dystrophy (DM1): A Qualitative Exploration Using Photovoice,筋強直性ジストロフィー（DM1）との生活体験の可視化：フォトボイスを用いた質的探求,katakeda,1,筋強直性ジストロフィー　9症例　限定的であるが　有症率を見るのはよい？？,0,0,1,0,0,0,1,1,筋強直性ジストロフィー1型,筋強直性ジストロフィー,2015
765,34523075,Effectiveness of Safinamide over Mood in Parkinson's Disease Patients: Secondary Analysis of the Open-label Study SAFINONMOTOR,パーキンソン病患者におけるサフィナミドの気分改善効果：非盲検試験SAFINONMOTORの二次解析,kanemoto,2,50例のPDでのサフィナミド投与の効果を検証。アパシーの評価もあり,0,1,0,1,0,0,2,1,パーキンソン病; パーキンソン病に伴う抑うつ・アパシー,パーキンソン病,2021
